affinity	name	stars	class	race	attack	recovery	health	leader ability	defender skill	counter skill	slayer	bounty hunter	commander	warden	combat ability	evolve from	evolve into
earth	Vulcan, Copper Blood	***	Warrior	Demigod	952	79	1586	Gaia's Flame I: 175% Damage and HP for all Earth Warrior Heroes	Panic	Dispel Judgement		2x	2x		Green Flames: Destroy up to 3 Water Gems on the board. Attack a Water enemy for 300% ATK.		Vulcan, Copper Blood ****
earth	Vulcan, Copper Blood	****	Warrior	Demigod	1570	134	2617	Gaia's Flame II: 200% Damage and HP for all Earth Warrior Heroes	Panic	Dispel Judgement		2x	2x		Green Flames: Destroy up to 5 Water Gems on the board. Attack a Water enemy for 400% ATK.	Vulcan, Copper Blood ***	Vulcan, Copper Blood *****
earth	Vulcan, Copper Blood	*****	Warrior	Demigod	2656	224	4428	Gaia's Flame III: 225% Damage and HP for all Earth Warrior Heroes	Panic	Dispel Judgement		3x	3x		Green Flames: Destroy up to 10 Water Gems on the board. Attack a Water enemy for 500% ATK.	Vulcan, Copper Blood ****	Vulcan, Copper Blood ******
earth	Vulcan, Copper Blood	******	Warrior	Demigod	3864	325	6438	Gaia's Flame IV: 300% Damage and HP for all Earth Warrior Heroes	Panic	Dispel Judgement		4x	4x		Green Flames: Destroy up to 15 Water Gems on the board. Attack a Water enemy for 600% ATK.	Vulcan, Copper Blood *****	
earth	Jade Dragon	****	Defender	Ancient	793	263	3268	Attacker Armor IV: 160% HP for all Attacker Heroes	GemSilence	Dispel Blind				yes	Jade Fist: Attack for 500% HP.		Jade Dragon *****
earth	Jade Dragon	*****	Defender	Ancient	1335	444	5529	Attacker Armor V: 180% HP for all Attacker Heroes	GemSilence	Dispel Blind				yes		Jade Dragon ****	Jade Dragon ******
earth	Jade Dragon	******	Defender	Ancient				Attacker Armor VI: 200% HP for all Attacker Heroes	GemSilence	Dispel Blind				yes		Jade Dragon *****	
earth	Hippolyta, Queen Of Amazon	****	Attacker	Honored	2039	273	1372	Technological Blessing IV: 200% REC for all Technological Heroes	Poison	Dispel Weaken			2x				Hippolyta, Queen Of Amazon *****
earth	Hippolyta, Queen Of Amazon	*****	Attacker	Honored	3449	462	2310	Technological Blessing V: 225% REC for all Technological Heroes	Poison	Dispel Weaken			3x			Hippolyta, Queen Of Amazon ****	Hippolyta, Queen Of Amazon ******
earth	Hippolyta, Queen Of Amazon	******	Attacker	Honored	5028	672	3361	Technological Blessing VI: 300% REC for all Technological Heroes	Poison	Dispel Weaken			4x		Born Of War: Upgrades 1 Earth gem into a Power III Gem. Charges extremely fast.	Hippolyta, Queen Of Amazon *****	
earth	Hercules	***	Attacker	Honored	1196	160	801	Champion's Might I: 175% Damage and HP for all Earth Attacker Heroes	Drain	Dispel Poison			2x		Strength Of Gods: Attack a water enemy for 400% of ATK. Increase the enemy's turn counter by 1.		Hercules ****
earth	Hercules	****	Attacker	Honored	1951	261	1306	Champion's Might II: 200% Damage and HP for all Earth Attacker Heroes	Drain	Dispel Poison			2x		Strength of Gods: Attack a water enemy for 600% of ATK. Increase the enemy's turn counter by 1.	Hercules ***	Hercules *****
earth	Hercules	*****	Attacker	Honored	3317	444	2226	Champion's Might III: 225% Damage and HP for all Earth Attacker Heroes	Drain	Dispel Poison			3x			Hercules ****	Hercules ******
earth	Hercules	******	Attacker	Honored	4814	642	3209	Champion's Might IV: 300% Damage and HP for all Earth Attacker Heroes	Drain	Dispel Poison			4x			Hercules *****	
earth	Perseus	***	Attacker	Honored				Champion's Might I: 175% Damage and HP for all Earth Attacker Heroes	Judgement	Dispel EarthPetrify			2x				Perseus ****
earth	Perseus	****	Attacker	Honored	2041	275	1374	Champion's Might II: 200% Damage and HP for all Earth Attacker Heroes	Judgement	Dispel EarthPetrify			2x			Perseus ***	Perseus *****
earth	Perseus	*****	Attacker	Honored	3453	462	2314	Champion's Might III: 225% Damage and HP for all Earth Attacker Heroes	Judgement	Dispel EarthPetrify			3x		Myth Hunter: Increase self ATK by 25% for 1 turn and attack a Water enemy for 1000% ATK. If Myth Slayer is active against Medusa, create 3 Earth gems.	Perseus ****	Perseus ******
earth	Perseus	******	Attacker	Honored	5018	668	3345	Champion's Might IV: 300% Damage and HP for all Earth Attacker Heroes	Judgement	Dispel EarthPetrify			4x		Myth Hunter: Increase self ATK by 35% for 1 turn and attack a Water enemy for 1250% ATK. If Myth Slayer is active against Medusa, create 4 Earth gems.	Perseus *****	
earth	Rothark, World Eater	****	Balanced	Creature	1224	408	2039	Corrupt Might IV: 160% Damage for all Corrupt Heroes	Blind	Dispel Panic				yes	Jaws of Doom: Attack an enemy for 400% of ATK. Increase the enemy's turn by 1.		Rothark, World Eater *****
earth	Rothark, World Eater	*****	Balanced	Creature	2080	692	3465	Corrupt Might V: 180% Damage for all Corrupt Heroes	Blind	Dispel Panic				yes	Jaws of Doom: Attack an enemy for 500% of ATK. Increase the enemy's turn by 1.	Rothark, World Eater ****	Rothark, World Eater ******
earth	Rothark, World Eater	******	Balanced	Creature	3024	1008	5040	Corrupt Might VI: 200% Damage for all Corrupt Heroes	Blind	Dispel Panic				yes	Jaws of Doom: Attack an enemy for 600% of ATK. Increase the enemy's turn by 1.	Rothark, World Eater *****	
earth	Illia, Tiny Warrior	****	Attacker	Fable	1700	144	2833	Demigod Blessing IV: 200% REC for all Demigod Heroes	Thorns	Dispel Zombie	2x						Illia, Tiny Warrior *****
earth	Illia, Tiny Warrior	*****	Attacker	Fable	2872	242	4788	Demigod Blessing V: 255% REC for all Demigod Heroes	Thorns	Dispel Zombie	3x					Illia, Tiny Warrior ****	Illia, Tiny Warrior ******
earth	Illia, Tiny Warrior	******	Attacker	Fable	4184	351	6972	Demigod Blessing VI: 300% REC for all Demigod Heroes	Thorns	Dispel Zombie	4x				Emerald Barrier: Become immune to enemy damage for 1 turn.	Illia, Tiny Warrior *****	
earth	Treasure Hunter Seb	***	Warrior	Fable	998	85	1662	Earth Fable Might I: 175% Damage and HP for all Earth Fable Heroes	Vessel	Dispel Thorns	2x				Gnome's Wiles: Attack for 250% ATK to a water enemy, if you are immune to damage, attack a water enemy again for 250% ATK.		Treasure Hunter Seb ****
earth	Treasure Hunter Seb	****	Warrior	Fable	1626	136	2711	Earth Fable Might II: 200% Damage and HP for all Earth Fable Heroes	Vessel	Dispel Thorns	2x				Gnome's Wiles: Attack for 500% ATK to a water enemy, if you are immune to damage, attack a water enemy again for 500% ATK.	Treasure Hunter Seb ***	Treasure Hunter Seb *****
earth	Treasure Hunter Seb	*****	Warrior	Fable	2766	234	4610	Earth Fable Might III: 225% Damage and HP for all Earth Fable Heroes	Vessel	Dispel Thorns	3x				Gnome's Wiles: Attack for 1000% ATK to a water enemy, if you are immune to damage, attack a water enemy again for 1000% ATK.	Treasure Hunter Seb ****	Treasure Hunter Seb ******
earth	Treasure Hunter Seb	******	Warrior	Fable	4014	335	6688	Earth Fable Might IV: 300% Damage and HP for all Earth Fable Heroes	Vessel	Dispel Thorns	4x				Gnome's Wiles: Attack for 1500% ATK to a water enemy, if you are immune to damage, attack a water enemy again for 1500% ATK.	Treasure Hunter Seb *****	
earth	Jenn, Lotus Spirit	***	Warrior	Fable				Earth Fable Might I: 175% Damage and HP for all Earth Fable Heroes	Judgement	Dispel Judgement	2x						Jenn, Lotus Spirit ****
earth	Jenn, Lotus Spirit	****	Warrior	Fable	1702	144	2837	Earth Fable Might II: 200% Damage and HP for all Earth Fable Heroes	Judgement	Dispel Judgement	2x				Lotus Blossom: Attack for 800% ATK. If you are immune to damage, consume the buff to attack again for 800% ATK and generate 2 Earth Power Gem Is.	Jenn, Lotus Spirit ***	Jenn, Lotus Spirit *****
earth	Jenn, Lotus Spirit	*****	Warrior	Fable	2876	242	4794	Earth Fable Might III: 225% Damage and HP for all Earth Fable Heroes	Judgement	Dispel Judgement	3x				Lotus Blossom: Attack for 1200% ATK. If you are immune to damage, consume the buff to attack again for 1200% ATK and generate 2 Earth Power Gem IIs.	Jenn, Lotus Spirit ****	Jenn, Lotus Spirit ******
earth	Jenn, Lotus Spirit	******	Warrior	Fable	4174	347	6956	Earth Fable Might IV: 300% Damage and HP for all Earth Fable Heroes	Judgement	Dispel Judgement	4x				Lotus Blossom: Attack for 2000% ATK. If you are immune to damage, consume the buff to attack again for 2000% ATK and generate 2 Earth Power Gem IIIs.	Jenn, Lotus Spirit *****	
earth	Quetzalcoatl	****	Healer	Creature	851	706	1418	Technological Armor IV: 160% HP for all Technological Heroes	Drain	Dispel Blind				yes	Serpent's Wing: Attack an Enemy for 500% of ATK and increase the enemy turn counter by 1.		Quetzalcoatl *****
earth	Quetzalcoatl	*****	Healer	Creature				Technological Armor V: 180% HP for all Technological Heroes	Drain	Dispel Blind				yes		Quetzalcoatl ****	Quetzalcoatl ******
earth	Quetzalcoatl	******	Healer	Creature	2100	1742	3501	Technological Armor VI: 200% HP for all Technological Heroes	Drain	Dispel Blind				yes		Quetzalcoatl *****	
earth	Malkia	****	Attacker	Creature				Demigod Armor IV: 160% HP for all Demigod Heroes	Weaken	Dispel Poison			2x				Malkia *****
earth	Malkia	*****	Attacker	Creature				Demigod Armor V: 180% HP for all Demigod Heroes	Weaken	Dispel Poison			3x			Malkia ****	Malkia ******
earth	Malkia	******	Attacker	Creature	5428	726	3629	Demigod Armor VI: 200% HP for all Demigod Heroes	Weaken	Dispel Poison			4x		Stalker: Transforms 2 Gems into Earth. Attack a Water enemy for 1500% ATK.	Malkia *****	
earth	Nika the Sly	***	Warrior	Creature	1038	87	1728	Earth Creature Might I: 175% Damage and HP for all Earth Creature Heroes	Traitor	Dispel Thorns			2x		Lucky Paw: Attack for 150% of ATK. If the target is Water, attack again for 250% of ATK.		Nika the Sly ****
earth	Nika the Sly	****	Warrior	Creature	1692	142	2821	Earth Creature Might II: 200% Damage and HP for all Earth Creature Heroes	Traitor	Dispel Thorns			2x		Lucky Paw: Attack for 300% of ATK. If the target is Water, attack again for 500% of ATK.	Nika the Sly ***	Nika the Sly *****
earth	Nika the Sly	*****	Warrior	Creature	2878	244	4796	Earth Creature Might III: 225% Damage and HP for all Earth Creature Heroes	Traitor	Dispel Thorns			3x		Lucky Paw: Attack for 400% of ATK. If the target is Water, attack again for 1000% of ATK.	Nika the Sly ****	Nika the Sly ******
earth	Nika the Sly	******	Warrior	Creature	4174	347	6956	Earth Creature Might IV: 300% Damage and HP for all Earth Creature Heroes	Traitor	Dispel Thorns			4x		Lucky Paw: Attack for 500% of ATK. If the target is Water, attack again for 1500% of ATK.	Nika the Sly *****	
earth	Jade Tail	***	Warrior	Creature				Earth Creature Might I: 175% Damage and HP for all Earth Creature Heroes	Dodge	Dispel Panic			2x				Jade Tail ****
earth	Jade Tail	****	Warrior	Creature				Earth Creature Might II: 200% Damage and HP for all Earth Creature Heroes	Dodge	Dispel Panic			2x			Jade Tail ***	Jade Tail *****
earth	Jade Tail	*****	Warrior	Creature				Earth Creature Might III: 225% Damage and HP for all Earth Creature Heroes	Dodge	Dispel Panic			3x			Jade Tail ****	Jade Tail ******
earth	Jade Tail	******	Warrior	Creature	4334	361	7222	Earth Creature Might IV: 300% Damage and HP for all Earth Creature Heroes	Dodge	Dispel Panic			4x		Jade Fox: Generate 1 Earth Power Gem III. If 8 or more Earth Gems exist, this effect is doubled.	Jade Tail *****	
earth	The Spider Queen	****	Healer	Creature	883	732	1472	Ancient Blessing IV: 260% REC for all Ancient Heroes	Toxin	Dispel Toxin			2x	yes	Spider's Web: Increase self ATK by 15% for 2 turns.		The Spider Queen *****
earth	The Spider Queen	*****	Healer	Creature	1501	1243	2504	Ancient Blessing V: 280% REC for all Ancient Heroes	Toxin	Dispel Toxin			3x	yes	Spider's Web: Increase self ATK by 25% for 2 turns.	The Spider Queen ****	The Spider Queen ******
earth	The Spider Queen	******	Healer	Creature	2180	1810	3635	Ancient Blessing VI: 300% REC for all Ancient Heroes	Toxin	Dispel Toxin				yes	Spider's Web: Increase self ATK by 50% for 2 turns.	The Spider Queen *****	
earth	Kazaria	****	Attacker	Ancient				Technological Blessing IV: 200% REC for all Technological Heroes	Alacrity	Dispel Weaken	2x						Kazaria *****
earth	Kazaria	*****	Attacker	Ancient	3725	498	2494	Technological Blessing V: 225% REC for all Technological Heroes	Alacrity	Dispel Weaken	3x					Kazaria ****	Kazaria ******
earth	Kazaria	******	Attacker	Ancient	5428	726	3629	Technological Blessing VI: 300% REC for all Technological Heroes	Alacrity	Dispel Weaken	4x				Healing Power: Generate 1 Earth Power Gem III. If 8 or more Earth Gems exist, this effect is doubled.	Kazaria *****	
earth	Zaldaine	***	Warrior	Ancient	1038	87	1728	Earth Ancient Might I: 175% Damage and HP for all Earth Ancient Heroes	Poison	Dispel Poison	2x				Aerial Support: Attack the target for 10 * your remaining HP % (maximum 1000% ATK).		Zaldaine ****
earth	Zaldaine	****	Warrior	Ancient	1692	142	2821	Earth Ancient Might II: 200% Damage and HP for all Earth Ancient Heroes	Poison	Dispel Poison	2x				Aerial Support: Attack the target for 15 * your remaining HP % (maximum 1000% ATK).	Zaldaine ***	Zaldaine *****
earth	Zaldaine	*****	Warrior	Ancient	2878	244	4796	Earth Ancient Might III: 225% Damage and HP for all Earth Ancient Heroes	Poison	Dispel Poison	3x				Aerial Support: Attack the target for 25 * your remaining HP % (maximum 2000% ATK).	Zaldaine ****	Zaldaine ******
earth	Zaldaine	******	Warrior	Ancient	4174	347	6956	Earth Ancient Might IV: 300% Damage and HP for all Earth Ancient Heroes	Poison	Dispel Poison	4x				Aerial Support: Attack the target for 30 * your remaining HP % (maximum 3000% ATK).	Zaldaine *****	
earth	Winged Death	***	Attacker	Ancient				Earth Ancient Might I: 175% Damage and HP for all Earth Ancient Heroes	Armor	Dispel Thorns	2x						Winged Death ****
earth	Winged Death	****	Attacker	Ancient				Earth Ancient Might II: 200% Damage and HP for all Earth Ancient Heroes	Armor	Dispel Thorns	2x					Winged Death ***	Winged Death *****
earth	Winged Death	*****	Attacker	Ancient	3729	500	2498	Earth Ancient Might III: 225% Damage and HP for all Earth Ancient Heroes	Armor	Dispel Thorns	3x				Earth Support: Create 4 to 6 Earth Gems. The number of gems increases as your HP% increases.	Winged Death ****	Winged Death ******
earth	Winged Death	******	Attacker	Ancient	5418	722	3613	Earth Ancient Might IV: 300% Damage and HP for all Earth Ancient Heroes	Armor	Dispel Thorns	4x				Earth Support: Create 4 to 6 Earth Gems. The number of gems increases as your HP% increases.	Winged Death *****	
earth	Lady of Brambles	****	Warrior	Demigod	1758	148	2931	Creature Blessing IV: 260% REC for all Creature Heroes	Fear	Dispel Fear				yes	Three Eyed Wolf: Increase ATK by 15% for 2 turns.		Lady of Brambles *****
earth	Lady of Brambles	*****	Warrior	Demigod	2988	252	4980	Creature Blessing V: 280% REC for all Creature Heroes	Fear	Dispel Fear				yes	Three Eyed Wolf: Increase ATK by 25% for 2 turns.	Lady of Brambles ****	Lady of Brambles ******
earth	Lady of Brambles	******	Warrior	Demigod	4348	365	7246	Creature Blessing VI: 300% REC for all Creature Heroes	Fear	Dispel Fear				yes		Lady of Brambles *****	
earth	Frankenstein's Monster	****	Attacker	Corrupt	2283	307	1534	Dwarf Blessing IV: 260% REC for all Dwarf Heroes	Toxin	Dispel Alacrity			2x		Massive Desctruction: Attack for 500% ATK plus 2000% for every 5 stacks of Corrupt Intensity, rounded down.		Frankenstein's Monster *****
earth	Frankenstein's Monster	*****	Attacker	Corrupt	3863	516	2584	Dwarf Blessing V: 280% REC for all Dwarf Heroes	Toxin	Dispel Alacrity			3x			Frankenstein's Monster ****	Frankenstein's Monster ******
earth	Frankenstein's Monster	******	Attacker	Corrupt	5628	752	3761	Dwarf Blessing VI: 300% REC for all Dwarf Heroes	Toxin	Dispel Alacrity			4x			Frankenstein's Monster *****	
earth	Wicked Witch	***	Warrior	Corrupt	1078	91	1794	Earth Corrupt Might I: 175% Damage and HP for all Earth Corrupt Heroes	Poison	Dispel Poison			2x		Corruption: Attack for 300% ATK. Increases Corrupt Intensity by 2.		Wicked Witch ****
earth	Wicked Witch	****	Warrior	Corrupt	1756	146	2929	Earth Corrupt Might II: 200% Damage and HP for all Earth Corrupt Heroes	Poison	Dispel Poison			2x		Corruption: Attack for 500% ATK. Increases Corrupt Intensity by 3.	Wicked Witch ***	Wicked Witch *****
earth	Wicked Witch	*****	Warrior	Corrupt	2986	252	4978	Earth Corrupt Might III: 225% Damage and HP for all Earth Corrupt Heroes	Poison	Dispel Poison			3x		Corruption: Attack for 700% ATK. Increases Corrupt Intensity by 5.	Wicked Witch ****	Wicked Witch ******
earth	Wicked Witch	******	Warrior	Corrupt	4334	361	7222	Earth Corrupt Might IV: 300% Damage and HP for all Earth Corrupt Heroes	Poison	Dispel Poison			4x		Corruption: Attack for 1500% ATK. Increases Corrupt Intensity by 10.	Wicked Witch *****	
earth	The Mummy	***	Attacker	Corrupt				Earth Corrupt Might I: 175% Damage and HP for all Earth Corrupt Heroes	Drain	Dispel Armor			2x				The Mummy ****
earth	The Mummy	****	Attacker	Corrupt				Earth Corrupt Might II: 200% Damage and HP for all Earth Corrupt Heroes	Drain	Dispel Armor			2x			The Mummy ***	The Mummy *****
earth	The Mummy	*****	Attacker	Corrupt				Earth Corrupt Might III: 225% Damage and HP for all Earth Corrupt Heroes	Drain	Dispel Armor			3x			The Mummy ****	The Mummy ******
earth	The Mummy	******	Attacker	Corrupt	5618	748	3745	Earth Corrupt Might IV: 300% Damage and HP for all Earth Corrupt Heroes	Drain	Dispel Armor			4x		Extermination: Create 1 Earth Power Gem I, and one additional for every 10 stacks of Corrupt Intensity, rounded down.	The Mummy *****	
earth	Vazgore the Merciless	******	Attacker	Corrupt				Earth Corrupt Might IV: 300% Damage and HP for all Earth Corrupt Heroes	Drain	Dispel Armor			5x		Hount: Create 1 Earth Power Gem I, and one additional for every 8 stacks of Corrupt Intensity, rounded down.		
earth	Tyborne Of Meido	****	Defender	Corrupt	915	305	3796	Creature Blessing IV: 260% REC for all Creature Heroes	Thorns	Dispel Armor				yes	Dragonbone Blade: Matches after the first match have slightly increased time to make gem matches for 2 turns.		Tyborne Of Meido *****
earth	Tyborne Of Meido	*****	Defender	Corrupt	1557	518	6447	Creature Blessing V: 280% REC for all Creature Heroes	Thorns	Dispel Armor				yes	Dragonbone Blade: Matches after the first match have moderately increased time to make gem matches for 2 turns.	Tyborne Of Meido ****	Tyborne Of Meido ******
earth	Tyborne Of Meido	******	Defender	Corrupt	2260	752	9385	Creature Blessing VI: 300% REC for all Creature Heroes	Thorns	Dispel Armor				yes	Dragonbone Blade: Matches after the first match have massively increased time to make gem matches for 2 turns.	Tyborne Of Meido *****	
